,answer,answerUser,feature
2000,0.8,ANGB67ECCF73,region_5_1
2001,0.2,A34MRQ1OP87XC6,region_5_1
2002,0.6,A1QG4WF9ZTZTK2,region_5_1
2003,0.1,A2O2Q0LVWOWJ1G,region_5_1
2004,0.1,A356795ET25HER,region_5_1
2005,0.1,A2CF2BD4Q0ZDJN,region_5
2006,0.1,A1PY5N4FASWD01,region_5
2007,0.1,A27SMEOPKV84VI,region_5
2008,0.1,A2VBSFSJXLZZ7A,region_5
2009,0.5,A6KIHXQ85IH67,region_5
2010,0.3,A1YY98SJG37KSU,region_5
2011,0.2,AH4W0KRSGIH0J,region_5
2012,0.4,A2VU8AC7MY3721,region_5
2013,0.3,A1ZD9SJXQ9C6EW,region_5
2014,0.7,A360G7Q6RO5XRL,region_5
2015,0.1,A3BGQS3TMP7RQG,region_5
2016,0.1,ACJK1CSODSI6N,region_5
2022,0.1,ATB9VOR75W6P3,region_5
2023,0.7,A2YXL5GQ3LZUY0,region_5
2024,0.3,A3Y2Z6ZK6HEAC,region_5
2025,0.1,ANMXMEB55AGM6,region_5
2026,0.1,ADAGUJNWMEPT6,region_5
2027,0.2,A3EIVR2LS7CCWB,region_5
2028,0.1,A1JSUTQQBKXS86,region_5
2029,0.4,A3O3RIY1ELZ6YR,region_5
2030,0.3,ANGB67ECCF73,region_5
2031,0.4,A34MRQ1OP87XC6,region_5
2032,0.4,A1QG4WF9ZTZTK2,region_5
2033,0.2,A2O2Q0LVWOWJ1G,region_5
2034,0.1,A356795ET25HER,region_5
